Date,$,R$,£,€,CN¥,CHF,ISK,NZ$,NOK,CA$,SEK,A$,MYR,¥,₹,SGD,₩,₪,DKK,MX$,RUB,TRY,SDG,AED,PLN,NT$,HK$,BDT,IDR,ZAR,EGP,CLP,RWF,ARS,₫,HUF,PHP,VEF,PEN,COP,NGN,SAR
Sep-00,1.00,1.835618,0.69701,1.146944,8.27,1.755447,83.071853,2.394663,9.20565,1.484361,9.650644,1.80624,3.8,106.758782,45.929123,1.737921,1117.480552,4.044471,8.559291,9.347489,27.81036,0.664009,0.675962,3.6725,4.492533,31.199866,7.788931,54.182776,8632.061859,7.174907,3.542957,565.504001,449.015766,1.006029,14154.14684,300.896272,45.829419,0.690104,3.484289,2216.471173,106.221792,3.75
Aug-00,1.00,1.812641,0.671571,1.106222,8.27,1.715334,80.22868,2.246713,8.955577,1.482854,9.282948,1.722853,3.8,108.124842,45.864661,1.724567,1117.462638,4.058463,8.249949,9.301872,27.839442,0.647426,0.65483,3.6725,4.364956,31.189022,7.810542,52.938324,8492.770761,6.982443,3.516491,551.235269,433.073402,1.002871,14143.38706,288.593706,45.115379,0.690913,3.487514,2198.013027,104.545005,3.75
Jul-00,1.00,1.801608,0.663079,1.064348,8.27,1.650268,78.166364,2.173815,8.702428,1.477788,8.948011,1.700538,3.8,107.903854,44.893577,1.742435,1115.272025,4.105343,7.938788,9.463303,27.924916,0.629048,0.640984,3.6725,4.314647,31.03699,7.796897,51.260603,9164.990563,6.899764,3.499443,544.290788,416.680251,1.001513,14121.50022,276.96783,44.515095,0.686919,3.489155,2171.87402,107.166164,3.75
Jun-00,1.00,1.819831,0.662984,1.053652,8.27,1.644501,76.185414,2.125187,8.691442,1.476928,8.764073,1.682372,3.8,106.10919,44.735273,1.745225,1119.150532,4.119623,7.860992,9.840465,28.594843,0.610431,0.624593,3.6725,4.397162,31.325054,7.794131,51.331912,8615.837686,6.873507,3.478202,530.479603,412.493143,1.003239,14310.84669,273.659555,42.769928,0.686009,3.48753,2122.636609,103.546095,3.75
May-00,1.00,1.831224,0.663914,1.104009,8.27,1.717908,76.560545,2.13623,9.051295,1.495549,9.096993,1.733258,3.797781,108.279072,44.082541,1.729056,1120.929948,4.511927,8.232514,9.504687,31.101136,0.616973,0.62309,4.059791,4.496256,30.950124,7.791618,57.594519,9321.294463,7.045325,3.837125,595.823863,432.207118,1.104868,15657.96553,285.968384,48.793117,0.683029,3.859137,2308.377269,112.457156,3.748287
Apr-00,1.00,1.769776,0.631557,1.056359,8.27,1.662646,73.942052,2.016961,8.614198,1.466961,8.732177,1.677002,3.8,105.529986,43.6855,1.710142,1110.29709,4.326942,7.870484,9.387015,29.851196,0.595493,0.609912,3.897325,4.232241,4.469675,7.788483,55.333708,8937.34459,6.632412,3.684604,572.620312,413.552888,1.060688,15035.08035,273.007951,46.897639,48.866851,3.703653,2215.72247,107.923106,3.7505
Mar-00,1.00,1.746014,0.633201,1.037009,8.27,1.663601,73.66062,2.040147,8.411114,1.460205,8.69869,1.641265,3.8,106.38179,43.638261,1.7153,1115.894415,4.247682,7.722935,9.291214,29.304387,0.580028,0.588085,3.825935,4.091986,4.153098,7.783149,54.320115,8773.63182,6.472035,3.61711,562.131149,405.977496,1.041259,14759.67029,266.591656,46.038576,46.52157,3.63581,2175.135239,105.946188,3.7505
Feb-00,1.00,1.779905,0.625036,1.016965,8.27,1.634143,73.161264,2.039518,8.236115,1.451071,8.655465,1.590617,3.8,109.449633,43.655238,1.702247,1129.467678,4.165578,7.571615,9.422759,28.737956,0.563306,0.573135,3.751983,4.147274,4.252135,7.781839,53.270149,8604.044347,6.317974,3.547194,551.265592,398.130267,1.021132,14474.37735,260.467069,45.148686,46.058237,3.565533,2133.091569,103.898331,3.750505
Jan-00,1.00,1.809361,0.610007,0.986733,8.27,1.588932,72.406631,1.945387,8.012918,1.448745,8.482142,1.521435,3.802348,105.09912,43.614533,1.67392,1130.303426,4.041744,7.345131,9.494265,27.883641,0.544944,0.558919,3.640445,4.104493,4.203146,7.78086,51.686548,8348.265522,6.120145,3.441744,534.87771,386.294753,0.990776,14044.08677,251.531787,43.806518,45.343207,3.459538,2069.679569,100.809668,3.749726
Dec-99,1.00,1.857068,0.61966,0.989415,8.27,1.584433,72.494527,1.965648,8.011022,1.473449,8.494566,1.561389,3.8,102.575551,43.523913,1.674622,1136.832736,4.778887,7.361705,9.42167,28.4212,0.529771,0.542147,4.239532,4.168842,4.270061,7.775523,56.66416,9067.981036,6.147299,3.919475,587.331517,385.502383,1.153822,16095.98428,251.685599,45.124302,45.538763,3.905718,2027.391969,106.595054,3.751559
Nov-99,1.00,1.934249,0.616241,0.967446,8.27,1.552803,71.903252,1.95174,7.923487,1.466383,8.35146,1.564973,3.800289,104.700703,43.460582,1.669957,1175.986464,4.672778,7.19448,9.413243,27.790144,0.499001,0.517033,4.145399,4.253243,4.335415,7.77403,55.406006,8866.638225,6.140928,3.832448,574.290579,376.9428,1.128203,15738.59373,246.656542,44.122375,45.25858,3.818997,1982.376348,104.228249,3.7506
Oct-99,1.00,1.962888,0.60329,0.934114,8.27,1.489262,70.817389,1.942598,7.742107,1.476459,8.15176,1.53311,3.800443,106.026134,43.557691,1.676488,1204.828354,4.511785,6.94364,9.560134,26.832682,0.469916,0.481001,4.002576,4.111347,4.223668,7.768295,53.497086,8561.153385,6.095204,3.700407,554.50438,363.955881,1.089333,15196.34743,240.651462,42.602214,43.630605,3.68742,1914.076965,100.637243,3.7506
Sep-99,1.00,1.902555,0.615986,0.952413,8.27,1.525348,72.604669,1.913735,7.835083,1.477749,8.222526,1.541345,3.801435,107.010158,43.613269,1.696047,1199.978956,4.600169,7.079973,9.341734,27.358322,0.455836,0.464165,4.080985,4.086471,4.15257,7.766003,54.545071,8728.862673,6.061632,3.772897,565.366881,371.08562,1.110672,15494.0373,243.123126,43.436773,44.098889,3.759655,1951.572904,102.608683,3.7506
Aug-99,1.00,1.878796,0.6226,0.943179,8.27,1.509447,72.880388,1.900878,7.79076,1.493133,8.254292,1.551618,3.799995,113.251455,43.503182,1.678688,1196.782867,4.555566,7.014975,9.388687,27.093056,0.437867,0.447372,4.041416,3.957843,3.9956,7.758982,54.016202,8644.22763,6.126892,3.736315,559.885084,367.487574,1.099903,15343.80713,239.112805,43.01561,43.714245,3.723201,1932.650455,101.613789,3.750535
Jul-99,1.00,1.799063,0.635496,0.966283,8.27,1.549938,74.521394,1.899473,7.903442,1.487532,8.449167,1.521762,3.800152,119.538746,43.362646,1.695277,1187.303918,4.667159,7.187915,9.381268,27.756726,0.428334,0.433518,4.140414,3.881026,3.927133,7.760542,55.33938,8855.976133,6.106763,3.827839,573.599997,376.489528,1.126846,15719.66814,241.954283,44.069318,45.04847,3.814404,1979.99255,104.102915,3.7506
Jun-99,1.00,1.763957,0.62661,0.963647,8.27,1.537135,81.329119,1.876965,7.87055,1.468962,8.507206,1.522993,3.8,120.764182,43.212727,1.710845,1168.5045,4.654429,7.16124,9.515909,27.681021,0.473097,0.473097,4.129121,4.46036,4.502552,7.758117,55.188445,8831.821891,6.087955,3.817399,572.035531,375.462671,1.123773,15676.79352,266.631415,43.949121,44.364855,3.804001,1974.592217,103.818979,3.7506
May-99,1.00,1.686144,0.619384,0.940975,8.27,1.507888,79.415659,1.811036,7.748779,1.460939,8.442651,1.509875,3.800398,122.050127,42.878331,1.712692,1196.83107,4.544923,6.994535,9.416264,27.02976,27.472521,,4.031974,4.355419,4.426763,7.752214,53.890006,8624.032418,6.183962,3.727586,558.577044,366.629025,1.097334,15307.95992,260.358281,42.915114,43.618087,3.714503,1928.135271,101.376392,3.751128
Apr-99,1.00,1.702755,0.621252,0.934256,8.27,1.496257,78.848583,1.841693,7.771304,1.489396,8.32784,1.558405,3.8,119.721926,42.796818,1.713592,1207.029752,4.512469,6.944042,9.431818,26.836751,27.147971,,4.003183,4.324319,4.374467,7.750399,53.505199,8562.451631,6.118568,3.700969,554.588467,364.011073,1.089498,15198.65186,258.499166,42.608674,43.102799,3.687979,1914.367223,100.652504,3.750917
Mar-99,1.00,1.905839,0.616818,0.918917,8.27,1.466064,77.554029,1.879026,7.816388,1.517039,8.215428,1.585946,3.8,119.639197,42.516087,1.728653,1227.781042,4.438383,6.829825,9.733478,26.396139,26.866132,,3.937458,4.253321,4.329053,7.7481,52.626738,8421.871313,6.213565,3.640205,545.483105,358.034655,1.07161,14949.11687,254.255067,41.909115,42.655323,3.627429,1882.936698,98.999968,3.7506
Feb-99,1.00,1.927833,0.614363,0.89236,8.27,1.425833,75.312712,1.840089,7.718844,1.497692,7.949033,1.562868,3.800071,116.716847,42.536137,1.699969,1187.059241,4.310113,6.634867,10.004266,25.633289,26.187682,,3.823665,4.1304,4.219732,7.748865,51.105822,8178.478648,6.114338,3.535003,529.718606,347.687428,1.040641,14517.08635,246.907078,40.697939,41.578149,3.522596,1828.519697,96.138862,3.7507
Jan-99,1.00,1.489577,0.605519,0.861346,8.27,1.382982,72.695225,1.859298,7.460214,1.521496,7.838766,1.586087,3.800218,113.194605,42.544345,1.678691,1175.600989,4.160315,6.40971,10.125829,24.742406,25.233019,,3.690774,3.986848,4.065903,7.750596,49.329643,7894.236327,5.992873,3.412144,511.308281,335.603582,1.004473,14012.54627,238.325844,39.283486,40.062431,3.400168,1764.969652,92.797564,3.750743
Dec-98,1.00,1.208834,0.598708,0.853966,8.27,1.360761,66.863778,1.918318,7.607372,1.542317,8.062219,1.616228,3.801743,117.144498,42.591304,1.656475,1216.524528,3.580797,6.355006,9.906522,9.145064,9.211479,,3.460583,3.274857,3.29864,7.769441,44.199024,9435.799796,5.903783,3.1925,433.727225,294.292424,0.941825,12502.38779,202.029905,38.533371,38.813212,2.760928,1343.749873,20.623098,3.750701
Nov-98,1.00,1.198897,0.601768,0.859614,8.27,1.384309,67.294809,1.88065,7.45156,1.539623,7.992688,1.574976,3.800407,120.346141,42.428359,1.642989,1296.649974,3.60388,6.393461,9.97154,9.204017,9.336432,,3.482892,3.295968,3.343386,7.763005,44.483949,9496.626895,5.653538,3.21308,436.523211,296.189556,0.947897,12582.9834,203.332274,38.781773,39.339712,2.778726,1352.412244,20.756043,3.750633
Oct-98,1.00,1.197267,0.59026,0.837804,8.27,1.336682,65.639746,1.92684,7.436819,1.543354,7.846114,1.618228,3.801614,120.775036,42.41255,1.650253,1353.594876,3.515245,6.231764,10.16798,8.977652,9.098778,,3.397233,3.214906,3.258282,7.805205,43.389901,9263.064734,5.801604,3.134057,425.787262,288.905004,0.924584,12273.51469,198.331475,37.827966,38.338341,2.710386,1319.150716,20.245564,3.7506
Sep-98,1.00,1.181683,0.595022,0.869513,8.27,1.401661,67.903106,1.986765,7.575596,1.521879,7.903542,1.700251,3.802671,134.571939,42.558654,1.727359,1376.859524,3.636457,6.481923,10.211598,9.287215,9.548991,,3.514374,3.325761,3.419503,7.763071,44.886052,9582.469553,6.099373,3.242124,440.469066,298.866896,0.956465,12696.72449,205.170251,39.132333,40.235342,2.803844,1364.637076,20.943662,3.7506
Aug-98,1.00,1.173755,0.612329,0.913006,8.27,1.494572,71.131376,1.996694,7.726025,1.532209,8.132454,1.696079,4.2036,144.679549,42.842857,1.760275,1316.659555,3.809342,6.811521,9.372857,9.728751,9.814408,,3.681456,3.483875,3.514549,7.763298,47.020038,10038.04217,6.319762,3.396262,461.409978,313.075715,1.001937,13300.35594,214.924516,40.992774,41.353696,2.937145,1429.515057,21.939372,3.748534
Jul-98,1.00,1.163631,0.60835,0.91768,8.27,1.513738,71.397367,1.931663,7.623932,1.485,7.988775,1.617876,4.159078,140.629012,42.611826,1.710786,1297.475678,3.823587,6.851546,8.899565,9.765131,9.918965,,3.695222,3.496903,3.551991,7.758524,47.195866,10075.57882,6.228483,3.408962,463.135392,314.246443,1.005684,13350.09182,215.728213,41.146064,41.794256,2.948129,1434.860642,22.021413,3.7506
Jun-98,1.00,1.155958,0.605909,0.914278,8.27,1.493454,71.134554,1.955586,7.573609,1.464386,7.907545,1.653887,4.000586,140.081734,42.366818,1.694255,1397.908438,3.809512,6.823564,8.922273,9.729185,9.85602,,3.68162,3.484031,3.52945,7.74787,47.022139,10038.4907,5.391045,3.396414,461.430595,313.089704,1.001982,13300.95025,214.93412,40.994605,41.52903,2.937276,1429.578933,21.940353,3.7506
May-98,1.00,1.149994,0.610476,0.906782,8.27,1.479332,70.684289,1.859486,7.453879,1.444662,7.700646,1.586565,3.820167,134.878018,40.482468,1.639628,1400.242423,3.785399,6.76766,8.590595,9.667602,9.737801,,3.658317,3.461978,3.487116,7.759512,46.7245,9974.949414,5.093141,3.374915,458.509848,311.10792,0.99564,13216.75835,213.573637,40.735119,41.030908,2.918684,1420.530034,21.801475,3.74992
Apr-98,1.00,1.143091,0.598168,0.926072,8.27,1.506819,71.845237,1.809856,7.535309,1.429028,7.830729,1.532613,3.737614,132.228814,39.702909,1.603555,1394.056181,3.847572,6.922182,8.502273,9.826387,10.014625,,3.718402,3.518839,3.586247,7.763693,47.491922,10138.78212,5.045905,3.430346,466.040604,316.217685,1.011993,13433.83587,217.081459,41.40417,42.197326,2.966622,1443.861408,22.159552,3.7506
Mar-98,1.00,1.135593,0.601882,0.931539,8.27,1.488204,72.260412,1.74811,7.581834,1.416317,7.967425,1.492901,3.745568,128.999937,39.568636,1.620253,1493.346368,3.869806,6.961217,8.569545,9.883171,9.95786,,3.73989,3.539173,3.56592,7.753059,47.766366,10197.37146,4.974591,3.450169,468.733729,318.045024,1.017841,13511.46646,218.335916,41.643433,41.958143,2.983765,1452.205102,22.287606,3.7506
Feb-98,1.00,1.127639,0.609936,0.926156,8.27,1.463575,71.987874,1.715208,7.560476,1.434261,8.080627,1.483334,3.815716,125.689921,38.993598,1.652201,1628.978178,3.855211,6.916051,8.499104,9.845895,9.932572,,3.725785,3.525825,3.556864,7.744873,47.58621,10158.91101,4.933161,3.437157,466.965851,316.845484,1.014002,13460.50655,217.512439,41.486371,41.851587,2.972512,1446.727958,22.203546,3.750675
Jan-98,1.00,1.119565,0.611104,0.925947,8.27,1.473988,71.989377,1.723852,7.491369,1.439201,8.009946,1.522931,4.376355,129.526867,39.421749,1.74206,1700.809778,3.855291,6.914455,8.220568,9.846101,9.966195,,3.725862,3.525898,3.568904,7.732496,47.587203,10159.12309,4.940669,3.437229,466.9756,316.852098,1.014023,13460.78756,217.51698,41.487237,41.993262,2.972574,1446.758161,22.204009,3.750782
Dec-97,1.00,1.114895,0.601799,0.905767,8.27,1.437696,79.908086,1.691558,7.257387,1.427046,7.786818,1.509459,3.795457,129.509902,39.382609,1.652799,1507.54295,3.887366,6.769491,8.130435,6.519421,6.570583,,4.137304,3.695713,3.724715,7.747058,49.465765,3278.828181,4.870017,3.819071,472.539257,339.819639,1.126422,13166.94367,210.508625,33.212996,33.473635,3.002476,1285.848341,24.665254,3.750626
Nov-97,1.00,1.110127,0.592401,0.882941,8.27,1.4069,77.980882,1.607119,7.059496,1.412265,7.565746,1.439745,3.382158,125.181885,37.324874,1.585324,1036.947579,3.793612,6.594006,8.268825,6.362188,6.469709,,4.037521,3.606581,3.667532,7.746311,48.272761,3199.75018,4.83878,3.726964,461.142667,331.623949,1.099255,12849.38645,205.431628,32.411972,32.959736,2.930063,1254.836556,24.070384,3.750725
Oct-97,1.00,1.09839,0.613047,0.895985,8.27,1.451521,79.309312,1.571084,7.075722,1.385984,7.569586,1.387054,3.289913,120.961006,36.305547,1.55609,927.304681,3.858237,6.688264,7.8682,6.47057,6.556022,,4.106302,3.66802,3.716461,7.723735,49.095103,3254.258981,4.713313,3.790454,468.998384,337.273273,1.117981,13068.27999,208.931223,32.964121,33.399457,2.979978,1276.213111,24.48043,3.750865
Sep-97,1.00,1.090634,0.625036,0.912505,8.27,1.472445,80.782176,1.567535,7.319383,1.386545,7.704283,1.381291,3.021748,120.725384,36.489658,1.513189,910.294678,3.929889,6.812792,7.786147,6.590735,6.70745,,4.18256,3.736139,3.802302,7.728381,50.006856,3314.694291,4.690973,3.860847,477.708221,343.536823,1.138743,13310.97289,212.811315,33.576302,34.170899,3.03532,1299.913847,24.93506,3.750532
Aug-97,1.00,1.084173,0.624268,0.938876,8.27,1.513336,82.833138,1.552694,7.624865,1.389202,7.987368,1.349091,2.758857,117.819213,36.008476,1.492975,895.866147,4.029664,7.012458,7.782381,6.758066,6.908443,,4.28875,3.830996,3.916241,7.719094,51.276469,3398.850376,4.685571,3.958869,489.836655,352.258808,1.167655,13648.92241,218.214337,34.428764,35.194853,3.112383,1332.91709,25.568131,3.750979
Jul-97,1.00,1.07751,0.598284,0.913215,8.27,1.480848,80.432229,1.507148,7.442575,1.376605,7.810719,1.3476,2.578672,115.235649,35.746968,1.446021,889.714569,3.912865,6.82324,7.871674,6.562185,6.75181,,4.164441,3.719955,3.827449,7.717578,49.790227,3300.3351,4.559281,3.844122,475.638798,342.048628,1.13381,13253.31001,211.889421,33.430851,34.396893,3.022171,1294.282646,24.827042,3.75
Jun-97,1.00,1.069908,0.608175,0.882293,8.27,1.442305,78.164097,1.448117,7.218193,1.384271,7.749608,1.326432,2.516676,114.286681,35.82019,1.41932,886.544038,3.802525,6.576998,7.951429,6.377136,6.427541,,4.047007,3.615054,3.643628,7.70227,48.386177,3207.267955,4.500548,3.73572,462.226116,332.403096,1.101838,12879.57593,205.914287,32.488124,32.744915,2.936948,1257.784779,24.126937,3.75
May-97,1.00,1.064305,0.612044,0.871415,8.27,1.432946,77.363455,1.44077,7.071913,1.379599,7.680318,1.291722,2.506474,119.119025,35.817919,1.430334,890.654278,3.763575,6.491572,7.903675,6.311814,6.396966,,4.005553,3.578025,3.626296,7.709599,47.890553,3174.415618,4.466688,3.697455,457.491492,328.998261,1.090551,12747.64926,203.805088,32.155345,32.58915,2.906864,1244.901175,23.879802,3.749886
Apr-97,1.00,1.057033,0.613776,0.874124,8.27,1.461653,77.599127,1.440448,6.97895,1.393572,7.680746,1.283613,2.502814,125.555351,35.828136,1.434826,891.299045,3.77504,6.517147,7.906818,6.331042,6.404314,,4.017755,3.588925,3.630461,7.711326,48.036442,3184.085826,4.441727,3.708718,458.885146,330.000486,1.093874,12786.48237,204.425939,32.2533,32.626583,2.915719,1248.693512,23.952547,3.75
Mar-97,1.00,1.052553,0.621999,0.867644,8.27,1.463873,77.197357,1.42496,6.796435,1.371353,7.652234,1.269531,2.477276,122.669101,35.884762,1.431424,878.709654,3.755495,6.465238,7.95619,6.298263,6.370094,,3.996953,3.570343,3.611063,7.711549,47.787733,3167.60022,4.431924,3.689516,456.509268,328.291909,1.08821,12720.28035,203.367523,32.086308,32.452249,2.900623,1242.228401,23.828533,3.750029
Feb-97,1.00,1.043558,0.615082,0.856468,8.27,1.453641,76.216423,1.439179,6.635406,1.354631,7.404016,1.302606,2.487018,122.929094,35.89885,1.410789,863.65241,3.707774,6.388255,7.80431,6.218232,6.315424,,3.946165,3.524975,3.580072,7.701357,47.180502,3127.350028,4.454853,3.642634,450.708477,324.120356,1.074382,12558.64577,200.783365,31.678593,32.173736,2.863765,1226.443602,23.525747,3.75
Jan-97,1.00,1.038468,0.60175,0.817998,8.27,1.38886,72.983057,1.418521,6.4488,1.350708,7.049466,1.284766,2.492497,117.76466,35.922632,1.398424,849.15065,3.550478,6.108779,7.836002,5.954433,6.145159,,3.778755,3.375434,3.483552,7.699004,45.178941,2994.67697,4.644422,3.488101,431.587857,310.370044,1.028803,12025.86436,192.265436,30.334677,31.306328,2.742274,1174.413602,22.527703,3.75
Dec-96,1.00,1.031269,0.600867,0.794113,8.328968,1.328237,69.909458,1.410945,6.470295,1.362208,6.827746,1.254167,2.525164,113.911394,35.880091,1.390778,836.889788,3.355286,5.939719,7.875909,5.383379,5.419294,,3.859212,2.834329,2.853238,7.687337,43.936957,2462.385934,4.687409,3.565365,433.403598,322.550676,1.050915,11598.22441,160.472869,27.560201,27.744067,2.579116,1089.837379,23.006441,3.75
Nov-96,1.00,1.025467,0.601497,0.775522,8.330131,1.274442,68.446895,1.401516,6.357307,1.338343,6.627369,1.255428,2.523526,112.267102,35.851078,1.394373,826.030476,3.285091,5.806379,7.913585,5.270754,5.330443,,3.778474,2.775033,2.806459,7.688234,43.01776,2410.870786,4.655689,3.490775,424.336437,315.802649,1.028929,11355.57997,157.115644,26.983619,27.289196,2.525159,1067.03708,22.525127,3.75
Oct-96,1.00,1.021124,0.63077,0.784003,8.330201,1.258152,69.452595,1.42159,6.483847,1.351316,6.599716,1.262903,2.507419,112.357758,35.800515,1.406887,825.091444,3.333359,5.858438,7.731166,5.348198,5.389177,,3.833992,2.815807,2.837382,7.702477,43.649826,2446.294078,4.578611,3.542065,430.571277,320.442786,1.044047,11522.42924,159.424168,27.380093,27.589884,2.562261,1082.715219,22.856092,3.75
Sep-96,1.00,1.011161,0.641299,0.775252,8.334029,1.231772,68.87058,1.423937,6.458046,1.369448,6.639065,1.260896,2.500511,109.870911,35.86825,1.396686,815.336679,3.305425,5.80057,7.546498,5.30338,5.35871,,3.801863,2.79221,2.821341,7.667743,43.284039,2425.794033,4.503114,3.512382,426.963072,317.757462,1.035298,11425.87081,158.088187,27.150647,27.43391,2.540789,1073.642021,22.664557,3.75
Aug-96,1.00,1.001975,0.645207,0.765263,8.337923,1.202704,68.110771,1.435846,6.412822,1.372286,6.621294,1.277158,2.493277,107.865047,35.8,1.396176,808.155352,3.268959,5.731039,7.514545,5.244871,5.275414,,3.759919,2.761405,2.777486,7.645897,42.806512,2399.031668,4.528909,3.473632,422.252638,314.25183,1.023876,11299.81586,156.344092,26.851109,27.007476,2.512758,1061.797157,22.414512,3.749088
Jul-96,1.00,0.99557,0.643523,0.773985,8.339038,1.233069,68.790264,1.434878,6.450128,1.369369,6.641507,1.266893,2.49101,109.243838,35.636952,1.400127,803.65608,3.301571,5.799194,7.616568,5.297195,5.3673,,3.797429,2.788954,2.825864,7.65163,43.233562,2422.965109,4.392448,3.508286,426.465154,317.386898,1.034091,11412.54613,157.903827,27.118984,27.477887,2.537826,1072.389956,22.638126,3.75
Jun-96,1.00,0.990048,0.648515,0.785362,8.34236,1.256685,69.755504,1.460093,6.532872,1.365744,6.681047,1.263333,2.496695,108.860999,35.0995,1.392145,788.898881,3.347897,5.889573,7.5675,5.371523,5.402111,,3.850714,2.828087,2.844192,7.647631,43.8402,2456.963279,4.3519,3.557513,432.449159,321.840356,1.048601,11572.68285,160.119476,27.499508,27.656101,2.573436,1087.437344,22.955776,3.75
May-96,1.00,0.980283,0.660094,0.788358,8.347813,1.254402,70.117914,1.43687,6.579044,1.369202,6.799891,1.254805,2.493922,106.327634,35.034783,1.386803,769.412383,3.365291,5.920258,7.436957,5.399431,5.438343,,3.87072,2.842781,2.863268,7.622473,44.067969,2469.728275,4.372478,3.575996,434.695921,323.512457,1.054049,11632.80798,160.951366,27.64238,27.841591,2.586806,1093.087055,23.075041,3.749629
Apr-96,1.00,0.973414,0.659495,0.775367,8.35145,1.21811,69.071012,1.440596,6.488866,1.358524,6.71391,1.272196,2.511327,107.200532,34.319545,1.383769,766.741828,3.315045,5.802574,7.471364,5.318814,5.396956,,3.812928,2.800336,2.841478,7.598961,43.410007,2432.853755,4.213014,3.522604,428.205651,318.682223,1.038311,11459.12321,158.548266,27.229662,27.629709,2.548184,1076.766612,22.730517,3.75
Mar-96,1.00,0.965179,0.654791,0.765195,8.349543,1.195995,68.20803,1.43717,6.42795,1.365343,6.736416,1.296627,2.541748,105.885116,34.485238,1.379262,764.534156,3.273626,5.707859,7.57,5.25236,5.279677,,3.765288,2.765348,2.779731,7.5664,42.867637,2402.457381,3.929271,3.478592,422.855597,314.700568,1.025338,11315.95151,156.567345,26.889452,27.029299,2.516346,1063.313357,22.446519,3.75
Feb-96,1.00,0.954546,0.651034,0.7609,8.32899,1.195077,67.82671,1.441109,6.403023,1.375747,6.879822,1.323591,2.547524,105.61657,36.571534,1.372194,758.642348,3.255325,5.669999,7.517122,5.222997,5.29209,,3.744238,2.749889,2.786266,7.519673,42.627984,2389.026339,3.741521,3.459145,420.491604,312.941221,1.019606,11252.68919,155.692048,26.739125,27.092849,2.502279,1057.368858,22.321031,3.75
Jan-96,1.00,0.951878,0.6531,0.758029,8.338305,1.178356,67.61478,1.475849,6.412211,1.366548,6.724077,1.348496,2.555801,105.523571,35.78223,1.387089,768.052257,3.245154,5.648721,7.492484,5.206677,5.319825,,3.732539,2.741296,2.800868,7.548567,42.494789,2381.561619,3.641057,3.448337,419.177742,311.963409,1.01642,11217.52919,155.205575,26.655576,27.234837,2.49446,1054.065017,22.251287,3.75
Dec-95,1.00,0.947358,0.649581,0.750924,8.335129,1.164056,61.008447,1.504637,6.359068,1.368365,6.633069,1.349351,2.53981,101.869461,34.967381,1.383564,754.280234,2.839844,5.583331,7.682857,4.299575,4.33226,,3.461992,2.286917,2.304302,7.563197,37.985072,2120.583485,3.663233,3.199073,374.183044,247.254917,0.942829,10409.78726,118.525753,24.250414,24.434762,2.12504,860.854645,20.648652,3.75
Nov-95,1.00,0.943374,0.639801,0.739928,8.33387,1.142874,60.111541,1.499666,6.249734,1.352874,6.595553,1.341665,2.539171,101.847809,34.717363,1.383256,753.669884,2.798094,5.490938,7.696788,4.236365,4.294209,,3.411096,2.253296,2.284063,7.572537,37.426641,2089.408084,3.647782,3.152042,368.682055,243.61994,0.928968,10256.74953,116.783267,23.8939,24.220152,2.093799,848.198935,20.345089,3.75
Oct-95,1.00,0.935323,0.633716,0.741735,8.334819,1.145476,60.187071,1.49083,6.238247,1.345713,6.830702,1.320018,2.532393,100.731317,34.619969,1.397218,753.200131,2.80161,5.493362,6.737238,4.241688,4.284007,,3.415382,2.256127,2.278637,7.590051,37.473667,2092.033398,3.650477,3.156003,369.1453,243.926045,0.930136,10269.637,116.930004,23.923923,24.16261,2.09643,849.264686,20.370653,3.75
Sep-95,1.00,0.944996,0.642139,0.762114,8.335143,1.190033,61.754319,1.510615,6.403285,1.350113,7.139994,1.325778,2.511025,100.432867,33.236511,1.420767,765.763803,2.874563,5.670237,6.314283,4.35214,4.421059,,3.504317,2.314876,2.351534,7.673476,38.449467,2146.50913,3.660616,3.238184,378.757699,250.277784,0.954356,10537.05433,119.974815,24.546892,24.935609,2.15102,871.379207,20.901096,3.75
Aug-95,1.00,0.941297,0.637826,0.75284,8.325274,1.196382,61.034423,1.511331,6.340928,1.354982,7.232002,1.348329,2.481335,94.612133,31.592348,1.401173,761.750091,2.841053,5.603214,6.206087,4.301405,4.429475,,3.463466,2.287891,2.35601,7.684279,38.001246,2121.486384,3.640152,3.200435,374.342364,247.360193,0.943231,10414.21953,118.576219,24.260739,24.983075,2.125945,861.221179,20.657444,3.748681
Jul-95,1.00,0.90914,0.626991,0.728778,8.320375,1.156142,59.171874,1.471643,6.172686,1.361561,7.177639,1.376464,2.449326,87.23088,31.385041,1.386977,753.946515,2.754354,5.410378,6.129723,4.170142,4.210542,,3.357773,2.218073,2.239561,7.675913,36.841586,2056.746336,3.640006,3.102769,362.918796,239.811659,0.914447,10096.41543,114.957704,23.520389,23.748253,2.061068,834.939841,20.027054,3.75
Jun-95,1.00,0.894364,0.626955,0.737157,8.320595,1.15814,59.784006,1.480002,6.234384,1.377032,7.260069,1.38936,2.439559,84.555966,31.403682,1.381968,756.588605,2.782848,5.46852,6.234091,4.213282,4.294209,,3.392509,2.241018,2.284063,7.661714,37.222711,2078.023348,3.662741,3.134867,366.673186,242.292507,0.923907,10200.8627,116.14694,23.763707,24.220152,2.08239,843.577281,20.234233,3.75
