"","clusters","index"
"9407.0","0","9407.0"
"57271.0","0","57271.0"
"58065.0","0","58065.0"
"57448.0","0","57448.0"
"150116.0","0","150116.0"
"379928.0","0","379928.0"
"473183.0","0","473183.0"
"57155.0","0","57155.0"
"564942.0","0","564942.0"
"387923.0","0","387923.0"
"490703.0","0","490703.0"
"491541.0","0","491541.0"
"491558.0","0","491558.0"
"555276.0","0","555276.0"
"556467.0","0","556467.0"
"394230.0","0","394230.0"
"559768.0","0","559768.0"
"568698.0","0","568698.0"
"576798.0","0","576798.0"
"598402.0","0","598402.0"
"589650.0","0","589650.0"
"263407.0","0","263407.0"
"597428.0","0","597428.0"
"25194.0","0","25194.0"
"42260.0","0","42260.0"
"9236.0","0","9236.0"
"694.0","0","694.0"
"494032.0","0","494032.0"
"818.0","0","818.0"
"2157.0","1","2157.0"
"4617.0","0","4617.0"
"15983.0","0","15983.0"
"12715.0","0","12715.0"
"56338.0","0","56338.0"
"414359.0","0","414359.0"
"54881.0","0","54881.0"
"184332.0","0","184332.0"
"154751.0","0","154751.0"
"296675.0","0","296675.0"
"81810.0","0","81810.0"
"4980.0","0","4980.0"
"18680.0","0","18680.0"
"23572.0","0","23572.0"
"6784.0","0","6784.0"
"9135.0","0","9135.0"
"7121.0","0","7121.0"
"46376.0","0","46376.0"
"9034.0","0","9034.0"
"2005.0","1","2005.0"
"6695.0","1","6695.0"
"6288.0","0","6288.0"
"45474.0","0","45474.0"
"16676.0","0","16676.0"
"1458.0","1","1458.0"
"1833.0","0","1833.0"
"5931.0","1","5931.0"
"3747.0","0","3747.0"
"15181.0","0","15181.0"
"8469.0","0","8469.0"
"1625.0","0","1625.0"
"10571.0","0","10571.0"
"28498.0","0","28498.0"
"25959.0","0","25959.0"
"6613.0","0","6613.0"
"17871.0","0","17871.0"
"25965.0","0","25965.0"
"14110.0","0","14110.0"
"12581.0","0","12581.0"
"10983.0","0","10983.0"
"14194.0","0","14194.0"
"12680.0","0","12680.0"
"18005.0","0","18005.0"
"17585.0","0","17585.0"
"12624.0","0","12624.0"
"50961.0","0","50961.0"
"232711.0","0","232711.0"
"11214.0","0","11214.0"
"13028.0","0","13028.0"
"21396.0","0","21396.0"
"15954.0","0","15954.0"
"1282.0","1","1282.0"
"1053.0","0","1053.0"
"414.0","0","414.0"
"15701.0","0","15701.0"
"18797.0","0","18797.0"
"17929.0","0","17929.0"
"46628.0","0","46628.0"
"15961.0","0","15961.0"
"38118.0","0","38118.0"
"65.0","0","65.0"
"11234.0","0","11234.0"
"18045.0","0","18045.0"
"11102.0","0","11102.0"
"23586.0","0","23586.0"
"15175.0","0","15175.0"
"14217.0","0","14217.0"
"87175.0","0","87175.0"
"21362.0","0","21362.0"
"11232.0","0","11232.0"
"11045.0","0","11045.0"
"11126.0","0","11126.0"
"15176.0","0","15176.0"
"24956.0","0","24956.0"
"12755.0","0","12755.0"
"21404.0","0","21404.0"
"5258.0","0","5258.0"
"27529.0","0","27529.0"
"632716.0","0","632716.0"
"22731.0","0","22731.0"
"49719.0","0","49719.0"
"91098.0","0","91098.0"
"85003.0","0","85003.0"
"52906.0","0","52906.0"
"52986.0","0","52986.0"
"3614.0","0","3614.0"
"84111.0","0","84111.0"
"59596.0","0","59596.0"
"220821.0","0","220821.0"
"23430.0","0","23430.0"
"289154.0","0","289154.0"
"12627.0","0","12627.0"
"90930.0","0","90930.0"
"99012.0","0","99012.0"
"183636.0","1","183636.0"
"185350.0","0","185350.0"
"224324.0","0","224324.0"
"86795.0","0","86795.0"
"229561.0","0","229561.0"
"348572.0","0","348572.0"
"236808.0","0","236808.0"
"238588.0","0","238588.0"
"17881.0","0","17881.0"
"242134.0","0","242134.0"
"325284.0","0","325284.0"
"18800.0","0","18800.0"
"273355.0","0","273355.0"
"280204.0","0","280204.0"
"23542.0","0","23542.0"
"310179.0","0","310179.0"
"310449.0","0","310449.0"
"315180.0","0","315180.0"
"351949.0","0","351949.0"
"360276.0","0","360276.0"
"19596.0","0","19596.0"
"189387.0","0","189387.0"
"434016.0","0","434016.0"
"350651.0","0","350651.0"
"443233.0","0","443233.0"
"441256.0","0","441256.0"
"450688.0","0","450688.0"
"467395.0","0","467395.0"
"12985.0","0","12985.0"
"573155.0","0","573155.0"
"411293.0","0","411293.0"
"499621.0","0","499621.0"
"534290.0","0","534290.0"
"503382.0","0","503382.0"
"494663.0","0","494663.0"
"520255.0","0","520255.0"
"550098.0","0","550098.0"
"514749.0","0","514749.0"
"522926.0","0","522926.0"
"536304.0","0","536304.0"
"506294.0","0","506294.0"
"527943.0","0","527943.0"
"528222.0","0","528222.0"
"527184.0","0","527184.0"
"17885.0","1","17885.0"
"6374.0","0","6374.0"
"1112.0","1","1112.0"
"497906.0","0","497906.0"
"537813.0","0","537813.0"
"493899.0","0","493899.0"
"504085.0","0","504085.0"
"513951.0","0","513951.0"
"518259.0","0","518259.0"
"508380.0","0","508380.0"
"532732.0","0","532732.0"
"513586.0","0","513586.0"
"519162.0","0","519162.0"
"534401.0","0","534401.0"
"521846.0","0","521846.0"
"529076.0","0","529076.0"
"24320.0","0","24320.0"
"519495.0","0","519495.0"
"533892.0","0","533892.0"
"9020.0","1","9020.0"
"520247.0","0","520247.0"
"2295.0","0","2295.0"
"497530.0","0","497530.0"
"500022.0","0","500022.0"
"505796.0","0","505796.0"
"493050.0","0","493050.0"
"549334.0","0","549334.0"
"520740.0","0","520740.0"
"550245.0","0","550245.0"
"519420.0","0","519420.0"
"495778.0","0","495778.0"
"527472.0","0","527472.0"
"507880.0","0","507880.0"
"545182.0","0","545182.0"
"6844.0","0","6844.0"
"502979.0","0","502979.0"
"520466.0","0","520466.0"
"519300.0","0","519300.0"
"541919.0","0","541919.0"
"512227.0","0","512227.0"
"506217.0","0","506217.0"
"527537.0","0","527537.0"
"773.0","0","773.0"
"221361.0","0","221361.0"
"514377.0","0","514377.0"
"49670.0","0","49670.0"
"544527.0","0","544527.0"
"506486.0","0","506486.0"
"502609.0","0","502609.0"
"532770.0","0","532770.0"
"15984.0","0","15984.0"
"501951.0","0","501951.0"
"496215.0","0","496215.0"
"532895.0","0","532895.0"
"494871.0","0","494871.0"
"17893.0","0","17893.0"
"40371.0","0","40371.0"
"509775.0","0","509775.0"
"539842.0","0","539842.0"
"18020.0","0","18020.0"
"517444.0","0","517444.0"
"547110.0","0","547110.0"
"504479.0","0","504479.0"
"1344.0","0","1344.0"
"499391.0","0","499391.0"
"327648.0","0","327648.0"
"9411.0","0","9411.0"
"513358.0","0","513358.0"
"519981.0","0","519981.0"
"530761.0","0","530761.0"
"513375.0","0","513375.0"
"505965.0","0","505965.0"
"11315.0","0","11315.0"
"5452.0","1","5452.0"
"8623.0","0","8623.0"
"10465.0","0","10465.0"
"912.0","0","912.0"
"522927.0","0","522927.0"
"40357.0","0","40357.0"
"347762.0","0","347762.0"
"6908.0","1","6908.0"
"40998.0","0","40998.0"
"21743.0","0","21743.0"
"219.0","0","219.0"
"7659.0","0","7659.0"
"3575.0","0","3575.0"
"2044.0","1","2044.0"
"493271.0","0","493271.0"
"13419.0","0","13419.0"
"36927.0","0","36927.0"
"443413.0","0","443413.0"
"4144.0","0","4144.0"
"536014.0","0","536014.0"
"18050.0","0","18050.0"
"35739.0","0","35739.0"
"509029.0","0","509029.0"
"8644.0","0","8644.0"
"14529.0","0","14529.0"
"85120.0","0","85120.0"
"525620.0","0","525620.0"
"21737.0","0","21737.0"
"526181.0","0","526181.0"
"20913.0","0","20913.0"
"3869.0","0","3869.0"
"4295.0","0","4295.0"
"6748.0","0","6748.0"
"40137.0","0","40137.0"
"527025.0","0","527025.0"
"25966.0","0","25966.0"
"16630.0","0","16630.0"
"7155.0","0","7155.0"
"19633.0","0","19633.0"
"6636.0","1","6636.0"
"42003.0","0","42003.0"
"27822.0","0","27822.0"
"17999.0","0","17999.0"
"18625.0","0","18625.0"
"17911.0","0","17911.0"
"18155.0","0","18155.0"
"494931.0","0","494931.0"
"16402.0","0","16402.0"
"2106.0","0","2106.0"
"904.0","1","904.0"
"20367.0","0","20367.0"
"28652.0","0","28652.0"
"10975.0","0","10975.0"
"6676.0","0","6676.0"
"313.0","0","313.0"
"11108.0","0","11108.0"
"1731.0","0","1731.0"
"20454.0","0","20454.0"
"1658.0","0","1658.0"
"10896.0","0","10896.0"
"43076.0","0","43076.0"
"6940.0","1","6940.0"
"14201.0","0","14201.0"
"10219.0","0","10219.0"
"27175.0","0","27175.0"
"20414.0","0","20414.0"
"6035.0","0","6035.0"
"17858.0","0","17858.0"
"20553.0","0","20553.0"
"9577.0","0","9577.0"
"39871.0","0","39871.0"
"39969.0","0","39969.0"
"39745.0","0","39745.0"
"16820.0","0","16820.0"
"17852.0","0","17852.0"
"494885.0","0","494885.0"
"505689.0","0","505689.0"
"14362.0","0","14362.0"
"40702.0","0","40702.0"
"17906.0","0","17906.0"
"10358.0","0","10358.0"
"53083.0","0","53083.0"
"17957.0","0","17957.0"
"16002.0","0","16002.0"
"24800.0","0","24800.0"
"17896.0","0","17896.0"
"6429.0","0","6429.0"
"1999.0","0","1999.0"
"17874.0","0","17874.0"
"28783.0","0","28783.0"
"18043.0","0","18043.0"
"6343.0","0","6343.0"
"13990.0","0","13990.0"
"13256.0","0","13256.0"
"24489.0","1","24489.0"
"10917.0","0","10917.0"
"24842.0","0","24842.0"
"11347.0","0","11347.0"
"27660.0","0","27660.0"
"4845.0","0","4845.0"
"13452.0","0","13452.0"
"22189.0","0","22189.0"
"22642.0","0","22642.0"
"27958.0","0","27958.0"
"13130.0","0","13130.0"
"24930.0","0","24930.0"
"13027.0","0","13027.0"
"13444.0","1","13444.0"
"14937.0","0","14937.0"
"14885.0","0","14885.0"
"14260.0","0","14260.0"
"23580.0","0","23580.0"
"23602.0","0","23602.0"
"20891.0","0","20891.0"
"20184.0","0","20184.0"
"49636.0","0","49636.0"
"246784.0","0","246784.0"
"20319.0","0","20319.0"
"18655.0","0","18655.0"
"15183.0","0","15183.0"
"28597.0","0","28597.0"
"75576.0","0","75576.0"
"27880.0","0","27880.0"
"97243.0","0","97243.0"
"93732.0","0","93732.0"
"500559.0","0","500559.0"
"46709.0","0","46709.0"
"46765.0","0","46765.0"
"24448.0","0","24448.0"
"306281.0","0","306281.0"
"291498.0","0","291498.0"
"559679.0","0","559679.0"
"18008.0","0","18008.0"
"50383.0","0","50383.0"
"50321.0","0","50321.0"
"18283.0","0","18283.0"
"51115.0","0","51115.0"
"53752.0","0","53752.0"
"51418.0","0","51418.0"
"339785.0","0","339785.0"
"51614.0","0","51614.0"
"52291.0","0","52291.0"
"280926.0","0","280926.0"
"52265.0","0","52265.0"
"52381.0","0","52381.0"
"92556.0","0","92556.0"
"297459.0","0","297459.0"
"52985.0","0","52985.0"
"53112.0","0","53112.0"
"51116.0","1","51116.0"
"53316.0","0","53316.0"
"18053.0","0","18053.0"
"54287.0","0","54287.0"
"313050.0","0","313050.0"
"19969.0","0","19969.0"
"18001.0","0","18001.0"
"83053.0","0","83053.0"
"60311.0","0","60311.0"
"22817.0","0","22817.0"
"61526.0","0","61526.0"
"92045.0","0","92045.0"
"74625.0","0","74625.0"
"79591.0","0","79591.0"
"83448.0","0","83448.0"
"81609.0","0","81609.0"
"83853.0","0","83853.0"
"339933.0","0","339933.0"
"85634.0","0","85634.0"
"90036.0","0","90036.0"
"91204.0","0","91204.0"
"358815.0","0","358815.0"
"92097.0","0","92097.0"
"93402.0","0","93402.0"
"89543.0","0","89543.0"
"95621.0","0","95621.0"
"96677.0","0","96677.0"
"97853.0","0","97853.0"
"98399.0","0","98399.0"
"348931.0","0","348931.0"
"115554.0","0","115554.0"
"185124.0","0","185124.0"
"186146.0","0","186146.0"
"186818.0","0","186818.0"
"187142.0","0","187142.0"
"225898.0","0","225898.0"
"346322.0","0","346322.0"
"313262.0","0","313262.0"
"237321.0","0","237321.0"
"311836.0","0","311836.0"
"279022.0","0","279022.0"
"241877.0","0","241877.0"
"12784.0","0","12784.0"
"422445.0","0","422445.0"
"244221.0","0","244221.0"
"244364.0","0","244364.0"
"245927.0","0","245927.0"
"359093.0","0","359093.0"
"249816.0","0","249816.0"
"245220.0","0","245220.0"
"313240.0","0","313240.0"
"310851.0","0","310851.0"
"273748.0","0","273748.0"
"665127.0","0","665127.0"
"118750.0","0","118750.0"
"268475.0","0","268475.0"
"337100.0","0","337100.0"
"398487.0","0","398487.0"
"272791.0","0","272791.0"
"275214.0","0","275214.0"
"89980.0","0","89980.0"
"289871.0","0","289871.0"
"290261.0","0","290261.0"
"293255.0","0","293255.0"
"294677.0","0","294677.0"
"303852.0","0","303852.0"
"310000.0","0","310000.0"
"568204.0","0","568204.0"
"561341.0","0","561341.0"
"300039.0","0","300039.0"
"327358.0","0","327358.0"
"331232.0","0","331232.0"
"331202.0","0","331202.0"
"339488.0","0","339488.0"
"349423.0","0","349423.0"
"363239.0","0","363239.0"
"367036.0","0","367036.0"
"367655.0","0","367655.0"
"17972.0","0","17972.0"
"238099.0","0","238099.0"
"339786.0","0","339786.0"
"377342.0","0","377342.0"
"384345.0","0","384345.0"
"387766.0","0","387766.0"
"389490.0","0","389490.0"
"230930.0","0","230930.0"
"348990.0","0","348990.0"
"397051.0","0","397051.0"
"401038.0","0","401038.0"
"410120.0","0","410120.0"
"412255.0","0","412255.0"
"412729.0","0","412729.0"
"427243.0","0","427243.0"
"428068.0","0","428068.0"
"338006.0","0","338006.0"
"278731.0","0","278731.0"
"372715.0","0","372715.0"
"412336.0","0","412336.0"
"348641.0","0","348641.0"
"473785.0","0","473785.0"
"561786.0","0","561786.0"
"561623.0","0","561623.0"
"339545.0","0","339545.0"
"555852.0","0","555852.0"
"358921.0","0","358921.0"
"567053.0","0","567053.0"
"375779.0","0","375779.0"
"373479.0","0","373479.0"
"576865.0","0","576865.0"
"446670.0","0","446670.0"
"369436.0","0","369436.0"
"525420.0","0","525420.0"
"532889.0","0","532889.0"
"537678.0","0","537678.0"
"501008.0","0","501008.0"
"497138.0","0","497138.0"
"517060.0","0","517060.0"
"547835.0","0","547835.0"
"508867.0","0","508867.0"
"527570.0","0","527570.0"
"530182.0","0","530182.0"
"499632.0","0","499632.0"
"31606.0","0","31606.0"
"550851.0","0","550851.0"
"551800.0","0","551800.0"
"518463.0","0","518463.0"
"532148.0","0","532148.0"
"495806.0","0","495806.0"
"502142.0","0","502142.0"
"515621.0","0","515621.0"
"534435.0","0","534435.0"
"550251.0","0","550251.0"
"529101.0","0","529101.0"
"506485.0","0","506485.0"
"13565.0","0","13565.0"
"502100.0","0","502100.0"
"501560.0","0","501560.0"
"9710.0","0","9710.0"
"17013.0","0","17013.0"
"502438.0","0","502438.0"
"548544.0","0","548544.0"
"525977.0","0","525977.0"
"510638.0","0","510638.0"
"492674.0","0","492674.0"
"493732.0","0","493732.0"
"15265.0","0","15265.0"
"549210.0","0","549210.0"
"503912.0","0","503912.0"
"1660.0","0","1660.0"
"544250.0","0","544250.0"
"528047.0","0","528047.0"
"7222.0","0","7222.0"
"505162.0","0","505162.0"
"545874.0","0","545874.0"
"529427.0","0","529427.0"
"530179.0","0","530179.0"
"19714.0","0","19714.0"
"245376.0","0","245376.0"
"8185.0","0","8185.0"
"11021.0","0","11021.0"
"742.0","0","742.0"
"11224.0","0","11224.0"
"23459.0","0","23459.0"
"550210.0","0","550210.0"
"14044.0","0","14044.0"
"22486.0","0","22486.0"
"114921.0","0","114921.0"
"16905.0","0","16905.0"
"16645.0","0","16645.0"
"56195.0","0","56195.0"
"17019.0","0","17019.0"
"24913.0","0","24913.0"
"51430.0","0","51430.0"
"17509.0","0","17509.0"
"18285.0","0","18285.0"
"84150.0","0","84150.0"
"23611.0","0","23611.0"
"50998.0","1","50998.0"
"25625.0","0","25625.0"
"50192.0","0","50192.0"
"66887.0","0","66887.0"
"35772.0","0","35772.0"
"52935.0","0","52935.0"
"49584.0","0","49584.0"
"188035.0","0","188035.0"
"50219.0","0","50219.0"
"50465.0","0","50465.0"
"283382.0","0","283382.0"
"51874.0","0","51874.0"
"52334.0","0","52334.0"
"52382.0","0","52382.0"
"52414.0","0","52414.0"
"52833.0","0","52833.0"
"52543.0","0","52543.0"
"54500.0","0","54500.0"
"56182.0","1","56182.0"
"58367.0","0","58367.0"
"58529.0","0","58529.0"
"515173.0","0","515173.0"
"614199.0","0","614199.0"
"59776.0","0","59776.0"
"83355.0","0","83355.0"
"522983.0","0","522983.0"
"61267.0","0","61267.0"
"74271.0","0","74271.0"
"29165.0","0","29165.0"
"229976.0","0","229976.0"
"287966.0","0","287966.0"
"82987.0","1","82987.0"
"62110.0","1","62110.0"
"95059.0","0","95059.0"
"95382.0","0","95382.0"
"96109.0","0","96109.0"
"184586.0","0","184586.0"
"493676.0","0","493676.0"
"183391.0","0","183391.0"
"188080.0","0","188080.0"
"187790.0","0","187790.0"
"230421.0","0","230421.0"
"83525.0","0","83525.0"
"236078.0","0","236078.0"
"404525.0","0","404525.0"
"242739.0","0","242739.0"
"277445.0","0","277445.0"
"378721.0","0","378721.0"
"56969.0","0","56969.0"
"252605.0","0","252605.0"
"264481.0","0","264481.0"
"268658.0","0","268658.0"
"272412.0","0","272412.0"
"275746.0","0","275746.0"
"184788.0","0","184788.0"
"303152.0","0","303152.0"
"307139.0","0","307139.0"
"308219.0","0","308219.0"
"448843.0","0","448843.0"
"310082.0","0","310082.0"
"120440.0","0","120440.0"
"319517.0","0","319517.0"
"325658.0","0","325658.0"
"326788.0","0","326788.0"
"227967.0","0","227967.0"
"337004.0","0","337004.0"
"360531.0","0","360531.0"
"158403.0","0","158403.0"
"436588.0","0","436588.0"
"393495.0","0","393495.0"
"397096.0","0","397096.0"
"18063.0","0","18063.0"
"302919.0","0","302919.0"
"405753.0","0","405753.0"
"127632.0","0","127632.0"
"659755.0","0","659755.0"
"594886.0","0","594886.0"
"99721.0","0","99721.0"
"534701.0","0","534701.0"
"530817.0","0","530817.0"
"549678.0","0","549678.0"
"532095.0","0","532095.0"
"532347.0","0","532347.0"
"19624.0","0","19624.0"
"500023.0","0","500023.0"
"493382.0","0","493382.0"
"500165.0","0","500165.0"
"527767.0","0","527767.0"
"4988.0","0","4988.0"
"503155.0","0","503155.0"
"533018.0","0","533018.0"
"545861.0","0","545861.0"
"38956.0","0","38956.0"
"54439.0","0","54439.0"
"501833.0","0","501833.0"
"529728.0","0","529728.0"
"528229.0","0","528229.0"
"546631.0","0","546631.0"
"531569.0","0","531569.0"
"519233.0","0","519233.0"
"531500.0","0","531500.0"
"19964.0","0","19964.0"
"1450.0","0","1450.0"
"9427.0","0","9427.0"
"2541.0","0","2541.0"
"14704.0","0","14704.0"
"523542.0","0","523542.0"
"14417.0","0","14417.0"
"4034.0","0","4034.0"
"206.0","0","206.0"
"534610.0","0","534610.0"
"1941.0","0","1941.0"
"14788.0","0","14788.0"
"543492.0","0","543492.0"
"103165.0","0","103165.0"
"19817.0","0","19817.0"
"13462.0","0","13462.0"
"13278.0","0","13278.0"
"13796.0","0","13796.0"
"14223.0","0","14223.0"
"4448.0","0","4448.0"
"269284.0","0","269284.0"
"187878.0","0","187878.0"
"52126.0","0","52126.0"
"12716.0","0","12716.0"
"2430.0","0","2430.0"
"52150.0","0","52150.0"
"251267.0","0","251267.0"
"53568.0","0","53568.0"
"7227.0","0","7227.0"
"50099.0","0","50099.0"
"339305.0","0","339305.0"
"49716.0","1","49716.0"
"412353.0","0","412353.0"
"18950.0","0","18950.0"
"58128.0","0","58128.0"
"58639.0","0","58639.0"
"60176.0","0","60176.0"
"281524.0","0","281524.0"
"75100.0","0","75100.0"
"76020.0","0","76020.0"
"277346.0","0","277346.0"
"283399.0","0","283399.0"
"86356.0","0","86356.0"
"103167.0","0","103167.0"
"185200.0","0","185200.0"
"301970.0","0","301970.0"
"227502.0","0","227502.0"
"90022.0","0","90022.0"
"236827.0","0","236827.0"
"240247.0","0","240247.0"
"308800.0","0","308800.0"
"381920.0","0","381920.0"
"322896.0","0","322896.0"
"332431.0","0","332431.0"
"251783.0","0","251783.0"
"587555.0","0","587555.0"
"340026.0","0","340026.0"
"284462.0","0","284462.0"
"19364.0","0","19364.0"
"321718.0","0","321718.0"
"93124.0","0","93124.0"
"373685.0","0","373685.0"
"364560.0","0","364560.0"
"385158.0","0","385158.0"
"405738.0","0","405738.0"
"412650.0","0","412650.0"
"291351.0","0","291351.0"
"431421.0","0","431421.0"
"379677.0","0","379677.0"
"401194.0","0","401194.0"
"526667.0","0","526667.0"
"528013.0","0","528013.0"
"37586.0","1","37586.0"
"10245.0","1","10245.0"
"531032.0","0","531032.0"
"525948.0","0","525948.0"
"506098.0","0","506098.0"
"495116.0","0","495116.0"
"495370.0","0","495370.0"
"530398.0","0","530398.0"
"540886.0","0","540886.0"
"533923.0","0","533923.0"
"535042.0","0","535042.0"
"535139.0","0","535139.0"
"527296.0","0","527296.0"
"549976.0","0","549976.0"
"507276.0","0","507276.0"
"520495.0","0","520495.0"
"550208.0","0","550208.0"
"546919.0","0","546919.0"
"494638.0","0","494638.0"
"547654.0","0","547654.0"
"524806.0","0","524806.0"
"517192.0","0","517192.0"
"3601.0","0","3601.0"
"3130.0","0","3130.0"
"524454.0","0","524454.0"
"504525.0","0","504525.0"
"511832.0","0","511832.0"
"513876.0","0","513876.0"
"517425.0","0","517425.0"
"39571.0","0","39571.0"
"543696.0","0","543696.0"
"10958.0","0","10958.0"
"528153.0","0","528153.0"
"504171.0","0","504171.0"
"523800.0","0","523800.0"
"454.0","0","454.0"
"16688.0","0","16688.0"
"540688.0","0","540688.0"
"518942.0","0","518942.0"
"535262.0","0","535262.0"
"11145.0","1","11145.0"
"41122.0","0","41122.0"
"519156.0","0","519156.0"
"509882.0","0","509882.0"
"516786.0","0","516786.0"
"524495.0","0","524495.0"
"91503.0","0","91503.0"
"34636.0","0","34636.0"
"4798.0","0","4798.0"
"534890.0","0","534890.0"
"493461.0","0","493461.0"
"16000.0","0","16000.0"
"27653.0","0","27653.0"
"428919.0","0","428919.0"
"13940.0","0","13940.0"
"27503.0","0","27503.0"
"47441.0","0","47441.0"
"51300.0","0","51300.0"
"232974.0","0","232974.0"
"51679.0","0","51679.0"
"480620.0","0","480620.0"
"81435.0","0","81435.0"
"64111.0","0","64111.0"
"76966.0","0","76966.0"
"79579.0","0","79579.0"
"80932.0","0","80932.0"
"35151.0","0","35151.0"
"102016.0","0","102016.0"
"224511.0","0","224511.0"
"415262.0","0","415262.0"
"243497.0","0","243497.0"
"237575.0","0","237575.0"
"247005.0","0","247005.0"
"236553.0","0","236553.0"
"326176.0","0","326176.0"
"429098.0","0","429098.0"
"94744.0","0","94744.0"
"434977.0","0","434977.0"
"81231.0","0","81231.0"
"469946.0","0","469946.0"
"490715.0","0","490715.0"
"490915.0","0","490915.0"
"46450.0","0","46450.0"
"3931.0","0","3931.0"
"24346.0","0","24346.0"
"10936.0","0","10936.0"
"21161.0","0","21161.0"
"5958.0","0","5958.0"
"12327.0","0","12327.0"
"17535.0","0","17535.0"
"116698.0","0","116698.0"
"39091.0","0","39091.0"
"76852.0","0","76852.0"
"10253.0","0","10253.0"
"59812.0","0","59812.0"
"14246.0","0","14246.0"
"53176.0","0","53176.0"
"19694.0","0","19694.0"
"23764.0","0","23764.0"
"40936.0","0","40936.0"
"54660.0","0","54660.0"
"675.0","0","675.0"
"13269.0","0","13269.0"
"4434.0","0","4434.0"
"19628.0","0","19628.0"
"2497.0","0","2497.0"
"11227.0","0","11227.0"
"13432.0","0","13432.0"
"26638.0","0","26638.0"
"7064.0","0","7064.0"
"28465.0","0","28465.0"
"51315.0","0","51315.0"
"7083.0","0","7083.0"
"32424.0","0","32424.0"
"83111.0","0","83111.0"
"11721.0","0","11721.0"
"14127.0","0","14127.0"
"19470.0","0","19470.0"
"18814.0","0","18814.0"
"28058.0","0","28058.0"
"9326.0","0","9326.0"
"97190.0","0","97190.0"
"52021.0","0","52021.0"
"921.0","0","921.0"
"1456.0","0","1456.0"
"11649.0","0","11649.0"
"29224.0","0","29224.0"
"50050.0","1","50050.0"
"21381.0","0","21381.0"
"13849.0","0","13849.0"
"16770.0","0","16770.0"
"27751.0","0","27751.0"
"14013.0","0","14013.0"
"16282.0","0","16282.0"
"19356.0","0","19356.0"
"10923.0","1","10923.0"
"41290.0","0","41290.0"
"24896.0","1","24896.0"
"49579.0","0","49579.0"
"24834.0","0","24834.0"
"31487.0","0","31487.0"
"24794.0","0","24794.0"
"17400.0","0","17400.0"
"6971.0","0","6971.0"
"25493.0","0","25493.0"
"25509.0","0","25509.0"
"268390.0","0","268390.0"
"28402.0","0","28402.0"
"51890.0","0","51890.0"
"28740.0","0","28740.0"
"188356.0","0","188356.0"
"35714.0","0","35714.0"
"80907.0","0","80907.0"
"247549.0","0","247549.0"
"49889.0","0","49889.0"
"33983.0","0","33983.0"
"49986.0","0","49986.0"
"51330.0","0","51330.0"
"50095.0","0","50095.0"
"50440.0","0","50440.0"
"50560.0","0","50560.0"
"93830.0","0","93830.0"
"50526.0","1","50526.0"
"88857.0","0","88857.0"
"81245.0","0","81245.0"
"97711.0","0","97711.0"
"51135.0","0","51135.0"
"51201.0","0","51201.0"
"86257.0","0","86257.0"
"51884.0","0","51884.0"
"76587.0","1","76587.0"
"93308.0","0","93308.0"
"61447.0","0","61447.0"
"52648.0","0","52648.0"
"52841.0","0","52841.0"
"71463.0","0","71463.0"
"58725.0","0","58725.0"
"116835.0","0","116835.0"
"54229.0","0","54229.0"
"74876.0","0","74876.0"
"76135.0","0","76135.0"
"62167.0","0","62167.0"
"83980.0","0","83980.0"
"58501.0","0","58501.0"
"333313.0","0","333313.0"
"49912.0","0","49912.0"
"99056.0","0","99056.0"
"59982.0","0","59982.0"
"73647.0","0","73647.0"
"60923.0","0","60923.0"
"51758.0","0","51758.0"
"62592.0","0","62592.0"
"76309.0","0","76309.0"
"92329.0","0","92329.0"
"55387.0","0","55387.0"
"74585.0","0","74585.0"
"1951.0","0","1951.0"
"75859.0","0","75859.0"
"76311.0","0","76311.0"
"76505.0","0","76505.0"
"79135.0","0","79135.0"
"76530.0","1","76530.0"
"80469.0","0","80469.0"
"80517.0","0","80517.0"
"81445.0","0","81445.0"
"81700.0","0","81700.0"
"82676.0","0","82676.0"
"116521.0","0","116521.0"
"83812.0","0","83812.0"
"63867.0","0","63867.0"
"84492.0","0","84492.0"
"85644.0","0","85644.0"
"69929.0","0","69929.0"
"224369.0","0","224369.0"
"86520.0","1","86520.0"
"74920.0","0","74920.0"
"85389.0","0","85389.0"
"25669.0","0","25669.0"
"246194.0","0","246194.0"
"91979.0","0","91979.0"
"94082.0","0","94082.0"
"94412.0","0","94412.0"
"388772.0","0","388772.0"
"95191.0","0","95191.0"
"338933.0","0","338933.0"
"76308.0","0","76308.0"
"65035.0","0","65035.0"
"96912.0","0","96912.0"
"93167.0","0","93167.0"
"95527.0","0","95527.0"
"100200.0","0","100200.0"
"83992.0","0","83992.0"
"100953.0","0","100953.0"
"372244.0","0","372244.0"
"102247.0","0","102247.0"
"115497.0","0","115497.0"
"183398.0","0","183398.0"
"89977.0","0","89977.0"
"183101.0","0","183101.0"
"186306.0","0","186306.0"
"32551.0","0","32551.0"
"230319.0","0","230319.0"
"72377.0","0","72377.0"
"220801.0","0","220801.0"
"226715.0","0","226715.0"
"226840.0","0","226840.0"
"227069.0","0","227069.0"
"227301.0","0","227301.0"
"262071.0","0","262071.0"
"148995.0","0","148995.0"
"228729.0","0","228729.0"
"229506.0","0","229506.0"
"230839.0","0","230839.0"
"231577.0","0","231577.0"
"231904.0","0","231904.0"
"299460.0","0","299460.0"
"235195.0","0","235195.0"
"237666.0","0","237666.0"
"237940.0","0","237940.0"
"243840.0","0","243840.0"
"64068.0","0","64068.0"
"160513.0","0","160513.0"
